Date,MarketCap
21-07-2019,5744869635
22-07-2019,5561548261
23-07-2019,5347064857
24-07-2019,5424049391
25-07-2019,5426343673
26-07-2019,5661444258
27-07-2019,5493623993
28-07-2019,5562469266
29-07-2019,5517534583
30-07-2019,5661633809
31-07-2019,5852931216
01-08-2019,5892751618
02-08-2019,5858646056
03-08-2019,5965406241
04-08-2019,5982644434
05-08-2019,6217888009
06-08-2019,5982117479
07-08-2019,6090824526
08-08-2019,5986043211
09-08-2019,5679741909
10-08-2019,5669016593
11-08-2019,6032155088
12-08-2019,5925637086
13-08-2019,6167686393
14-08-2019,5590600886
15-08-2019,5646447971
16-08-2019,5572942270
17-08-2019,5516558754
18-08-2019,5682902163
19-08-2019,5846759168
20-08-2019,5679257104
21-08-2019,5441704129
22-08-2019,5592067524
23-08-2019,5691438063
24-08-2019,5527034123
25-08-2019,5490872606
26-08-2019,5590622645
27-08-2019,5535810621
28-08-2019,5251514387
29-08-2019,5046194519
30-08-2019,5031070653
31-08-2019,5032832852
01-09-2019,5076312771
02-09-2019,5288061486
03-09-2019,5410524511
04-09-2019,5311159511
05-09-2019,5268389506
06-09-2019,5170983304
07-09-2019,5418034773
08-09-2019,5523893244
09-09-2019,5495918099
10-09-2019,5473250315
11-09-2019,5396077806
12-09-2019,5407536588
13-09-2019,5369159540
14-09-2019,5485537203
15-09-2019,5477821378
16-09-2019,5537680595
17-09-2019,5753902077
18-09-2019,5848498641
19-09-2019,5830692746
20-09-2019,5681164930
21-09-2019,5629674071
22-09-2019,5554995552
23-09-2019,5280913480
24-09-2019,4007054982
25-09-2019,4134747962
26-09-2019,3897028541
27-09-2019,4012039010
28-09-2019,4125600089
29-09-2019,3974487247
30-09-2019,4113583441
01-10-2019,4053313929
02-10-2019,4074135489
03-10-2019,4014761921
04-10-2019,4027305028
05-10-2019,4026164980
06-10-2019,4031015785
07-10-2019,4226747948
08-10-2019,4193283875
09-10-2019,4321609717
10-10-2019,4153494466
11-10-2019,4018292195
12-10-2019,4063979952
13-10-2019,4046676734
14-10-2019,4127724343
15-10-2019,4024099898
16-10-2019,3940974652
17-10-2019,3999716237
18-10-2019,3841388167
19-10-2019,3865829058
20-10-2019,4063978004
21-10-2019,4214958979
22-10-2019,4121197132
23-10-2019,3802291993
24-10-2019,3869035864
25-10-2019,4685079701
26-10-2019,4565115347
27-10-2019,4723673729
28-10-2019,4799371733
29-10-2019,5225681741
30-10-2019,5256428279
31-10-2019,5145642139
01-11-2019,5049556631
02-11-2019,5259529632
03-11-2019,5296136970
04-11-2019,5281034076
05-11-2019,5315239099
06-11-2019,5542406467
07-11-2019,5312581525
08-11-2019,5032069448
09-11-2019,5118863818
10-11-2019,5313685658
11-11-2019,5199842645
12-11-2019,5238065361
13-11-2019,5188837230
14-11-2019,5063764909
15-11-2019,4795268314
16-11-2019,4849880730
17-11-2019,4869324517
18-11-2019,4533460759
19-11-2019,4429141571
20-11-2019,4426589668
21-11-2019,4107271775
22-11-2019,3787329094
23-11-2019,3940197869
24-11-2019,3719555398
25-11-2019,3794036862
26-11-2019,3861504453
27-11-2019,3997547767
28-11-2019,3967553739
29-11-2019,4078066144
30-11-2019,3971434832
01-12-2019,3922144119
02-12-2019,3913199174
03-12-2019,3862794370
04-12-2019,3798514529
05-12-2019,3871392399
06-12-2019,3870472225
07-12-2019,3860575905
08-12-2019,3891948419
09-12-2019,3810511823
10-12-2019,3782704326
11-12-2019,3762750935
12-12-2019,3772777656
13-12-2019,3834519012
14-12-2019,3769578548
15-12-2019,3767572455
16-12-2019,3582271933
17-12-2019,3223944929
18-12-2019,3448296898
19-12-2019,3410445083
20-12-2019,3420569948
21-12-2019,3413070441
22-12-2019,3575561679
23-12-2019,3464242250
24-12-2019,3446007698
25-12-2019,3404158932
26-12-2019,3429665196
27-12-2019,3698638472
28-12-2019,3755092935
29-12-2019,3874556156
30-12-2019,3810326526
31-12-2019,3723637897
01-01-2020,3719917644
02-01-2020,3561934035
03-01-2020,4048583336
04-01-2020,4114630710
05-01-2020,4080035773
06-01-2020,4453007524
07-01-2020,4429804165
08-01-2020,4390124757
09-01-2020,4357194742
10-01-2020,4931494248
11-01-2020,4748986487
12-01-2020,4887148233
13-01-2020,4874569980
14-01-2020,6382913206
15-01-2020,6185484056
16-01-2020,5941556881
17-01-2020,6689508806
18-01-2020,6182276116
19-01-2020,6167961887
20-01-2020,6268932728
21-01-2020,6262472148
22-01-2020,6332561910
23-01-2020,5925291827
24-01-2020,5828372705
25-01-2020,5680063566
26-01-2020,6330863260
27-01-2020,6617085453
28-01-2020,6913563554
29-01-2020,6962894993
30-01-2020,7172561949
31-01-2020,6852328297
01-02-2020,6955699068
02-02-2020,6906342984
03-02-2020,7009236233
04-02-2020,6950078912
05-02-2020,8072301019
06-02-2020,8087185855
07-02-2020,8032629145
08-02-2020,8101984212
09-02-2020,8218049195
10-02-2020,8275041887
11-02-2020,8428847379
12-02-2020,8689614572
13-02-2020,8669199029
14-02-2020,8977974592
15-02-2020,8000897937
16-02-2020,7604392976
17-02-2020,7484589116
18-02-2020,7659580368
19-02-2020,6990005104
20-02-2020,6812590751
21-02-2020,6939757789
22-02-2020,6838613387
23-02-2020,7347916975
24-02-2020,6908442195
25-02-2020,6477225287
26-02-2020,5794654847
27-02-2020,5916790683
28-02-2020,5740614859
29-02-2020,5644119542
01-03-2020,5735791486
02-03-2020,6166436211
03-03-2020,6028722893
04-03-2020,5846410857
05-03-2020,6176550379
06-03-2020,6390490063
07-03-2020,6059789428
08-03-2020,5060001280
09-03-2020,5005690596
10-03-2020,4978855901
11-03-2020,4890279835
12-03-2020,2789876800
13-03-2020,3234971835
14-03-2020,3071953596
15-03-2020,3268904772
16-03-2020,3130347613
17-03-2020,3306475918
18-03-2020,3284183906
19-03-2020,4058032018
20-03-2020,3932912470
21-03-2020,4023959787
22-03-2020,3736418941
23-03-2020,4024056267
24-03-2020,4169704460
25-03-2020,4045215408
26-03-2020,4162745924
27-03-2020,3993576364
28-03-2020,3932302659
29-03-2020,3790187136
30-03-2020,4067328697
31-03-2020,4032631725
01-04-2020,4113674253
02-04-2020,4272607459
03-04-2020,4331086420
04-04-2020,4386737916
05-04-2020,4261855111
06-04-2020,4701769259
07-04-2020,4631288690
08-04-2020,4892216439
09-04-2020,4731370745
10-04-2020,4283399271
11-04-2020,4264553423
12-04-2020,4333473010
13-04-2020,4114253881
14-04-2020,4079881488
15-04-2020,3961289716
16-04-2020,4330700374
17-04-2020,4294640509
18-04-2020,4468765895
19-04-2020,4294510926
20-04-2020,4073696203
21-04-2020,4077185458
22-04-2020,4289771745
23-04-2020,4350582552
24-04-2020,4409142394
25-04-2020,4408429577
26-04-2020,4529068652
27-04-2020,4474229340
28-04-2020,4482346666
29-04-2020,4736237108
30-04-2020,4595776899
01-05-2020,4731861573
02-05-2020,4819493015
03-05-2020,4646164981
04-05-2020,4516192654
05-05-2020,4500241888
06-05-2020,4522967248
07-05-2020,4649144607
08-05-2020,4810942128
09-05-2020,4897611523
