Date,MarketCap
17-09-2019,414202818
18-09-2019,404626236
19-09-2019,399476337
20-09-2019,393703322
21-09-2019,393751351
22-09-2019,392999541
23-09-2019,389889240
24-09-2019,389211511
25-09-2019,417470014
26-09-2019,419803976
27-09-2019,427060556
28-09-2019,429395143
29-09-2019,429610243
30-09-2019,427374808
01-10-2019,426469952
02-10-2019,456240793
03-10-2019,474684574
04-10-2019,476792469
05-10-2019,473493991
06-10-2019,480030266
07-10-2019,471937627
08-10-2019,468318970
09-10-2019,461621063
10-10-2019,452018483
11-10-2019,470359604
12-10-2019,468394318
13-10-2019,468541249
14-10-2019,468218814
15-10-2019,471057041
16-10-2019,475595775
17-10-2019,474582523
18-10-2019,474714058
19-10-2019,476133073
20-10-2019,474459294
21-10-2019,477558147
22-10-2019,462166935
23-10-2019,464430442
24-10-2019,481101880
25-10-2019,481796816
26-10-2019,480409109
27-10-2019,475568092
28-10-2019,473738411
29-10-2019,470545187
30-10-2019,467478637
31-10-2019,464314215
01-11-2019,455485474
02-11-2019,469892325
03-11-2019,468534831
04-11-2019,447664364
05-11-2019,469576715
06-11-2019,458947113
07-11-2019,458718478
08-11-2019,453928210
09-11-2019,452131191
10-11-2019,452610559
11-11-2019,452216839
12-11-2019,450783452
13-11-2019,449163234
14-11-2019,442184866
15-11-2019,439849170
16-11-2019,444955987
17-11-2019,445015572
18-11-2019,447778601
19-11-2019,444180150
20-11-2019,433657939
21-11-2019,443598617
22-11-2019,441973715
23-11-2019,448722471
24-11-2019,447418651
25-11-2019,457965523
26-11-2019,462535121
27-11-2019,467956602
28-11-2019,458276296
29-11-2019,454235200
30-11-2019,454059448
01-12-2019,454728031
02-12-2019,456524672
03-12-2019,446025602
04-12-2019,465046679
05-12-2019,467344559
06-12-2019,464937222
07-12-2019,465947064
08-12-2019,464755635
09-12-2019,485716419
10-12-2019,481975625
11-12-2019,475096190
12-12-2019,477440913
13-12-2019,473685132
14-12-2019,475565226
15-12-2019,476226732
16-12-2019,467012937
17-12-2019,459604776
18-12-2019,476511547
19-12-2019,513281417
20-12-2019,523978794
21-12-2019,524904660
22-12-2019,522378469
23-12-2019,520339586
24-12-2019,521854515
25-12-2019,522637012
26-12-2019,518286276
27-12-2019,522362993
28-12-2019,518666293
29-12-2019,520939799
30-12-2019,521352612
31-12-2019,518524366
01-01-2020,516992415
02-01-2020,517456713
03-01-2020,517055937
04-01-2020,518956313
05-01-2020,518272577
06-01-2020,511424007
07-01-2020,478340351
08-01-2020,463207216
09-01-2020,460038834
10-01-2020,444501900
11-01-2020,447244754
12-01-2020,447479872
13-01-2020,444665325
14-01-2020,428644821
15-01-2020,446693203
16-01-2020,445192682
17-01-2020,438515037
18-01-2020,440548199
19-01-2020,436777175
20-01-2020,438632395
21-01-2020,441024990
22-01-2020,452956644
23-01-2020,444027176
24-01-2020,444875789
25-01-2020,444663109
26-01-2020,448606932
27-01-2020,449464491
28-01-2020,452031883
29-01-2020,452003908
30-01-2020,453218427
31-01-2020,449187881
01-02-2020,446957875
02-02-2020,445776906
03-02-2020,443211063
04-02-2020,441022144
05-02-2020,435925186
06-02-2020,431805231
07-02-2020,426872133
08-02-2020,426492605
09-02-2020,432572539
10-02-2020,425651890
11-02-2020,424938367
12-02-2020,440729705
13-02-2020,433424884
14-02-2020,433455017
15-02-2020,430447117
16-02-2020,429727973
17-02-2020,430832170
18-02-2020,438978282
19-02-2020,434360222
20-02-2020,424428014
21-02-2020,425248964
22-02-2020,421907886
23-02-2020,420317424
24-02-2020,422121610
25-02-2020,423578415
26-02-2020,426520182
27-02-2020,438638698
28-02-2020,436244470
29-02-2020,441099169
01-03-2020,439323845
02-03-2020,448782632
03-03-2020,453161639
04-03-2020,463047219
05-03-2020,459970200
06-03-2020,458672760
07-03-2020,459837844
08-03-2020,464091837
09-03-2020,454869720
10-03-2020,452553331
11-03-2020,461588062
12-03-2020,514092342
13-03-2020,464030677
14-03-2020,557157426
15-03-2020,579058579
16-03-2020,597953853
17-03-2020,604380538
18-03-2020,606216197
19-03-2020,640083089
20-03-2020,639217501
21-03-2020,666270881
22-03-2020,662820963
23-03-2020,662373524
24-03-2020,683467262
25-03-2020,683296387
26-03-2020,677435271
27-03-2020,691479724
28-03-2020,680395721
29-03-2020,675033086
30-03-2020,691900635
31-03-2020,687838791
01-04-2020,685000023
02-04-2020,688965447
03-04-2020,699059097
04-04-2020,698932647
05-04-2020,696526423
06-04-2020,679546956
07-04-2020,688030395
08-04-2020,706825719
09-04-2020,708917310
10-04-2020,705015884
11-04-2020,702269700
12-04-2020,705426851
13-04-2020,719711884
14-04-2020,728853776
15-04-2020,729002171
16-04-2020,729095204
17-04-2020,729393883
18-04-2020,725010146
19-04-2020,727639125
20-04-2020,734209826
21-04-2020,724669381
22-04-2020,722356290
23-04-2020,726970057
24-04-2020,754808506
25-04-2020,754368174
26-04-2020,749507141
27-04-2020,750692090
28-04-2020,731472167
29-04-2020,725730674
30-04-2020,724193405
01-05-2020,711412929
02-05-2020,708705583
03-05-2020,705834653
04-05-2020,708112192
05-05-2020,705617261
06-05-2020,711940631
07-05-2020,706891936
08-05-2020,709059520
09-05-2020,707731494
10-05-2020,707434772
11-05-2020,704347645
12-05-2020,707081134
13-05-2020,706953524
14-05-2020,704037845
15-05-2020,708321150
16-05-2020,705770466
17-05-2020,707365372
18-05-2020,707164426
19-05-2020,702987442
20-05-2020,706230046
21-05-2020,707650725
22-05-2020,708460100
23-05-2020,709487843
24-05-2020,707936082
25-05-2020,707866970
26-05-2020,745730541
27-05-2020,736647569
28-05-2020,738416890
29-05-2020,743577975
30-05-2020,744189846
31-05-2020,728548294
01-06-2020,727045905
02-06-2020,733401633
03-06-2020,732000939
04-06-2020,736098442
05-06-2020,737098010
06-06-2020,733062335
07-06-2020,735558465
08-06-2020,735400453
09-06-2020,742358301
10-06-2020,730053627
11-06-2020,733934795
