Date,MarketCap
21-07-2019,188987475962
22-07-2019,184443440748
23-07-2019,176572890702
24-07-2019,175005760794
25-07-2019,176806451137
26-07-2019,176085968354
27-07-2019,169099540423
28-07-2019,170461958074
29-07-2019,169880343827
30-07-2019,171472452506
31-07-2019,180028959603
01-08-2019,185653203391
02-08-2019,187791090996
03-08-2019,193233960601
04-08-2019,195907875403
05-08-2019,210848822060
06-08-2019,205023347814
07-08-2019,213330426789
08-08-2019,213788089212
09-08-2019,211961319133
10-08-2019,202890020455
11-08-2019,205941632235
12-08-2019,203441494985
13-08-2019,194762696644
14-08-2019,179692803424
15-08-2019,184357666577
16-08-2019,185500055339
17-08-2019,182966857173
18-08-2019,185022920955
19-08-2019,195243306008
20-08-2019,192530283565
21-08-2019,181364502142
22-08-2019,181257125783
23-08-2019,186231409722
24-08-2019,181813631752
25-08-2019,181450186164
26-08-2019,185625235889
27-08-2019,182325540955
28-08-2019,174627460400
29-08-2019,170274910132
30-08-2019,171869216524
31-08-2019,172470743516
01-09-2019,174768292883
02-09-2019,185333114163
03-09-2019,190312487956
04-09-2019,189810010608
05-09-2019,189492405383
06-09-2019,185530405363
07-09-2019,188488525926
08-09-2019,187150078007
09-09-2019,185263578990
10-09-2019,181360731383
11-09-2019,182502788242
12-09-2019,186678943059
13-09-2019,185809163035
14-09-2019,185784300332
15-09-2019,185618174384
16-09-2019,184366827555
17-09-2019,183748515828
18-09-2019,182998899156
19-09-2019,184240949577
20-09-2019,182738947696
21-09-2019,179853287294
22-09-2019,180784051699
23-09-2019,174674558023
24-09-2019,154785821876
25-09-2019,152404005091
26-09-2019,145812492488
27-09-2019,148212635834
28-09-2019,148122503616
29-09-2019,145590374681
30-09-2019,149011567415
01-10-2019,149913972768
02-10-2019,150823797662
03-10-2019,148448162840
04-10-2019,147491804056
05-10-2019,146529229668
06-10-2019,143607672862
07-10-2019,148252589805
08-10-2019,147966069982
09-10-2019,154579656110
10-10-2019,154430515160
11-10-2019,149685618275
12-10-2019,149965767624
13-10-2019,149700817939
14-10-2019,150680499056
15-10-2019,147650082215
16-10-2019,144823993562
17-10-2019,145853994298
18-10-2019,143517630376
19-10-2019,143808163807
20-10-2019,148026597064
21-10-2019,148432733155
22-10-2019,145469660005
23-10-2019,135337364282
24-10-2019,134968410276
25-10-2019,156006603607
26-10-2019,166547360782
27-10-2019,172087039875
28-10-2019,166777392742
29-10-2019,169883866262
30-10-2019,165899500650
31-10-2019,165804227835
01-11-2019,166928044164
02-11-2019,168090392935
03-11-2019,166495319475
04-11-2019,169706332936
05-11-2019,168459778835
06-11-2019,168806151583
07-11-2019,167138722904
08-11-2019,158808570729
09-11-2019,158981489715
10-11-2019,163364406732
11-11-2019,158009772437
12-11-2019,159068712900
13-11-2019,158949942842
14-11-2019,157160974644
15-11-2019,153277483626
16-11-2019,154354054194
17-11-2019,154861842425
18-11-2019,150025712267
19-11-2019,148178376843
20-11-2019,144962727398
21-11-2019,138031885379
22-11-2019,131791783672
23-11-2019,133636205957
24-11-2019,127327398565
25-11-2019,129112952930
26-11-2019,130429018720
27-11-2019,136102712894
28-11-2019,134879411013
29-11-2019,140280108521
30-11-2019,136829391049
01-12-2019,134215145410
02-12-2019,132378982377
03-12-2019,132359942301
04-12-2019,131143073943
05-12-2019,134706455048
06-12-2019,136504883935
07-12-2019,136686769529
08-12-2019,136847419896
09-12-2019,133904005787
10-12-2019,131696121855
11-12-2019,130609895528
12-12-2019,131087151088
13-12-2019,131581377758
14-12-2019,128970221233
15-12-2019,129481424648
16-12-2019,125515586952
17-12-2019,120234244809
18-12-2019,131754969804
19-12-2019,130445758713
20-12-2019,130752796980
21-12-2019,130267655889
22-12-2019,136088022049
23-12-2019,133275709111
24-12-2019,132687583295
25-12-2019,131840641292
26-12-2019,131200030100
27-12-2019,132139502950
28-12-2019,132659059740
29-12-2019,134570835775
30-12-2019,132235128152
31-12-2019,130446112598
01-01-2020,130580829150
02-01-2020,126699395235
03-01-2020,133233444755
04-01-2020,134442464030
05-01-2020,134469548249
06-01-2020,140976457304
07-01-2020,148152237654
08-01-2020,146645162431
09-01-2020,143016572819
10-01-2020,148249907277
11-01-2020,145924199942
12-01-2020,148752956966
13-01-2020,147890525973
14-01-2020,160319484883
15-01-2020,159959191212
16-01-2020,158465055984
17-01-2020,162211148778
18-01-2020,162475965880
19-01-2020,158194319735
20-01-2020,157327553259
21-01-2020,158947996834
22-01-2020,157783273070
23-01-2020,152813329633
24-01-2020,153536829768
25-01-2020,152143262650
26-01-2020,156322174637
27-01-2020,162027957435
28-01-2020,170205617955
29-01-2020,169460984603
30-01-2020,172978577931
31-01-2020,170112778161
01-02-2020,170900662180
02-02-2020,170034976662
03-02-2020,169126861034
04-02-2020,167093636162
05-02-2020,174983423933
06-02-2020,177118274394
07-02-2020,178339437206
08-02-2020,179615828322
09-02-2020,184214765394
10-02-2020,179494809266
11-02-2020,185917114989
12-02-2020,188081204386
13-02-2020,186065003526
14-02-2020,187862645449
15-02-2020,180179996219
16-02-2020,181017665264
17-02-2020,176585280987
18-02-2020,184838512656
19-02-2020,175585931679
20-02-2020,175147142158
21-02-2020,176587087363
22-02-2020,176180696548
23-02-2020,180963233540
24-02-2020,175977808526
25-02-2020,170369581558
26-02-2020,160879489024
27-02-2020,160238496932
28-02-2020,158211707019
29-02-2020,156895988084
01-03-2020,156238987740
02-03-2020,161861167745
03-03-2020,160383579416
04-03-2020,159807857328
05-03-2020,165731679918
06-03-2020,166548261960
07-03-2020,162684945903
08-03-2020,148060284561
09-03-2020,144706353758
10-03-2020,144465567734
11-03-2020,144508402671
12-03-2020,90804613601
13-03-2020,101644613038
14-03-2020,95014981944
15-03-2020,98530059890
16-03-2020,91633478850
17-03-2020,95499941183
18-03-2020,95740715529
19-03-2020,113162079956
20-03-2020,113309245860
21-03-2020,113068192795
22-03-2020,106591196069
23-03-2020,117314776187
24-03-2020,123148917787
25-03-2020,122174009143
26-03-2020,122834375216
27-03-2020,118336082172
28-03-2020,114183689641
29-03-2020,108338520156
30-03-2020,117640143688
31-03-2020,117814077267
01-04-2020,120903014693
02-04-2020,124335130640
03-04-2020,123244051100
04-04-2020,125712834530
05-04-2020,124328853512
06-04-2020,133140400948
07-04-2020,131409299432
08-04-2020,134309895036
09-04-2020,133737857010
10-04-2020,125755496117
11-04-2020,125651623116
12-04-2020,127716846208
13-04-2020,125422221237
14-04-2020,125388687977
15-04-2020,121731940639
16-04-2020,130445413270
17-04-2020,130078472088
18-04-2020,133053136876
19-04-2020,131815853850
20-04-2020,126192239912
21-04-2020,126175238603
22-04-2020,130530916077
23-04-2020,136275638031
24-04-2020,138512029491
25-04-2020,138874072264
26-04-2020,140903867573
27-04-2020,143040988590
28-04-2020,143266252261
29-04-2020,161522471385
30-04-2020,158922133909
01-05-2020,162722652380
02-05-2020,165012307600
03-05-2020,163358189151
04-05-2020,163654493632
05-05-2020,165332488792
06-05-2020,170229620935
07-05-2020,182787376637
08-05-2020,180804859844
09-05-2020,176251395673
10-05-2020,160884755211
11-05-2020,158059235276
12-05-2020,161791577301
13-05-2020,170352710071
14-05-2020,178881641547
15-05-2020,171436341789
16-05-2020,172340956579
17-05-2020,177745404470
18-05-2020,178779483464
19-05-2020,178831635026
20-05-2020,175050963475
21-05-2020,166947987864
22-05-2020,168807619957
23-05-2020,169305492440
24-05-2020,161610414643
25-05-2020,163760453116
26-05-2020,162445535235
27-05-2020,168814700531
28-05-2020,175161235290
29-05-2020,173575756364
30-05-2020,178390129758
31-05-2020,173997151930
01-06-2020,186993405740
02-06-2020,175277218229
03-06-2020,177619631126
04-06-2020,180276153545
05-06-2020,177801825145
06-06-2020,177595657884
07-06-2020,179540253701
08-06-2020,179782576534
09-06-2020,180237817527
10-06-2020,181616765438
11-06-2020,171538133043
12-06-2020,174474896922
13-06-2020,174381819725
14-06-2020,172763239787
15-06-2020,173947607772
16-06-2020,175563963385
17-06-2020,174508805561
18-06-2020,173256688664
19-06-2020,170985625732
20-06-2020,171809438651
21-06-2020,171289415079
22-06-2020,177651397437
23-06-2020,177310052079
24-06-2020,171498781280
25-06-2020,170608289504
26-06-2020,168741367622
27-06-2020,166584831506
28-06-2020,168401806137
29-06-2020,169280659246
30-06-2020,168315606321
01-07-2020,169988756578
02-07-2020,168065586387
03-07-2020,167409720388
04-07-2020,168251076678
05-07-2020,167181726154
06-07-2020,172746103840
07-07-2020,170485472276
08-07-2020,173738543115
09-07-2020,170977231638
10-07-2020,171001933827
