Date,MarketCap
23-07-2019,1447034779
24-07-2019,1530901690
25-07-2019,1520981692
26-07-2019,1630403438
27-07-2019,1552271993
28-07-2019,1541995847
29-07-2019,1565812955
30-07-2019,1554177557
31-07-2019,1559562581
01-08-2019,1526381233
02-08-2019,1488526750
03-08-2019,1497630296
04-08-2019,1458935744
05-08-2019,1469544377
06-08-2019,1383701920
07-08-2019,1345774518
08-08-2019,1347437569
09-08-2019,1235203862
10-08-2019,1347716040
11-08-2019,1425499839
12-08-2019,1372520557
13-08-2019,1362753887
14-08-2019,1218564199
15-08-2019,1232018705
16-08-2019,1214458934
17-08-2019,1228764421
18-08-2019,1315314323
19-08-2019,1304079745
20-08-2019,1275474447
21-08-2019,1221501502
22-08-2019,1281051016
23-08-2019,1290905551
24-08-2019,1300940280
25-08-2019,1281808185
26-08-2019,1288484883
27-08-2019,1292184390
28-08-2019,1188098008
29-08-2019,1158850280
30-08-2019,1162170223
31-08-2019,1166467600
01-09-2019,1154858195
02-09-2019,1176091977
03-09-2019,1212638991
04-09-2019,1180110608
05-09-2019,1152110878
06-09-2019,1151557932
07-09-2019,1197778632
08-09-2019,1211284020
09-09-2019,1216793070
10-09-2019,1205855448
11-09-2019,1166460704
12-09-2019,1178436047
13-09-2019,1186234364
14-09-2019,1206223719
15-09-2019,1213352354
16-09-2019,1220414092
17-09-2019,1270629600
18-09-2019,1381702255
19-09-2019,1361274441
20-09-2019,1357030832
21-09-2019,1346178814
22-09-2019,1273314002
23-09-2019,1199502002
24-09-2019,974166907
25-09-2019,1021428554
26-09-2019,991171142
27-09-2019,1024951253
28-09-2019,1006662551
29-09-2019,971890057
30-09-2019,1008182343
01-10-2019,998363540
02-10-2019,1022702347
03-10-2019,994599041
04-10-2019,1028437473
05-10-2019,1030084921
06-10-2019,1019553042
07-10-2019,1080435863
08-10-2019,1074443874
09-10-2019,1105241985
10-10-2019,1080140962
11-10-2019,1053231670
12-10-2019,1051143063
13-10-2019,1071428262
14-10-2019,1083474445
15-10-2019,1031011908
16-10-2019,1004433806
17-10-2019,1024746317
18-10-2019,987128932
19-10-2019,1016991740
20-10-2019,1024858733
21-10-2019,1018420797
22-10-2019,1006380703
23-10-2019,943980593
24-10-2019,977063811
25-10-2019,1069400506
26-10-2019,1051275058
27-10-2019,1097616330
28-10-2019,1098341833
29-10-2019,1126380670
30-10-2019,1088083802
31-10-2019,1079489291
01-11-2019,1097888791
02-11-2019,1104469763
03-11-2019,1087128848
04-11-2019,1120989389
05-11-2019,1149307855
06-11-2019,1165576446
07-11-2019,1131378703
08-11-2019,1096640030
09-11-2019,1100480940
10-11-2019,1139696016
11-11-2019,1119896696
12-11-2019,1134751210
13-11-2019,1127632602
14-11-2019,1117958882
15-11-2019,1140128777
16-11-2019,1145239519
17-11-2019,1177627885
18-11-2019,1135647864
19-11-2019,1102995485
20-11-2019,1067634701
21-11-2019,995755250
22-11-2019,963130806
23-11-2019,994122170
24-11-2019,922680695
25-11-2019,934626616
26-11-2019,959117573
27-11-2019,1012420887
28-11-2019,1016079672
29-11-2019,1073986624
30-11-2019,1048107282
01-12-2019,1026365437
02-12-2019,986684920
03-12-2019,983080974
04-12-2019,969802335
05-12-2019,981893636
06-12-2019,993455158
07-12-2019,1004866554
08-12-2019,1009798192
09-12-2019,971820730
10-12-2019,949093013
11-12-2019,950360040
12-12-2019,952124839
13-12-2019,962105881
14-12-2019,944448824
15-12-2019,950315361
16-12-2019,888497640
17-12-2019,824492977
18-12-2019,893501578
19-12-2019,862099887
20-12-2019,881632550
21-12-2019,862385606
22-12-2019,893609680
23-12-2019,860781223
24-12-2019,885711476
25-12-2019,874464722
26-12-2019,888809775
27-12-2019,858176174
28-12-2019,871982592
29-12-2019,888882224
30-12-2019,871003591
31-12-2019,851576357
01-01-2020,867464516
02-01-2020,849142417
03-01-2020,886177804
04-01-2020,896939967
05-01-2020,900224706
06-01-2020,966352558
07-01-2020,960513017
08-01-2020,944645770
09-01-2020,942675508
10-01-2020,956027830
11-01-2020,954771091
12-01-2020,977200922
13-01-2020,958419140
14-01-2020,1080110770
15-01-2020,1103270947
16-01-2020,1073150540
17-01-2020,1166155737
18-01-2020,1162863289
19-01-2020,1088389472
20-01-2020,1137486373
21-01-2020,1192372176
22-01-2020,1183664601
23-01-2020,1123513004
24-01-2020,1166815356
25-01-2020,1121299567
26-01-2020,1155846119
27-01-2020,1242217391
28-01-2020,1370415129
29-01-2020,1387454346
30-01-2020,1453721298
31-01-2020,1394699437
01-02-2020,1454290893
02-02-2020,1445896375
03-02-2020,1477304250
04-02-2020,1451818140
05-02-2020,1535683141
06-02-2020,1549315823
07-02-2020,1550188289
08-02-2020,1554184888
09-02-2020,1602530106
10-02-2020,1565850308
11-02-2020,1639312126
12-02-2020,1772708813
13-02-2020,1778112985
14-02-2020,1829921956
15-02-2020,1655783318
16-02-2020,1624425325
17-02-2020,1556723434
18-02-2020,1622945092
19-02-2020,1494574416
20-02-2020,1510507527
21-02-2020,1520360747
22-02-2020,1512484799
23-02-2020,1594775788
24-02-2020,1528658725
25-02-2020,1461349871
26-02-2020,1282176761
27-02-2020,1288192613
28-02-2020,1260479442
29-02-2020,1232603349
01-03-2020,1190893586
02-03-2020,1269212107
03-03-2020,1264228224
04-03-2020,1270530335
05-03-2020,1323762215
06-03-2020,1333906157
07-03-2020,1268987677
08-03-2020,1122415113
09-03-2020,1075504682
10-03-2020,1075849153
11-03-2020,1027986946
12-03-2020,621232514
13-03-2020,737296260
14-03-2020,674339082
15-03-2020,703131372
16-03-2020,625375603
17-03-2020,654479617
18-03-2020,656878463
19-03-2020,789518107
20-03-2020,761414942
21-03-2020,762610838
22-03-2020,702337218
23-03-2020,754023583
24-03-2020,782026252
25-03-2020,763234881
26-03-2020,796667266
27-03-2020,759700870
28-03-2020,771875681
29-03-2020,732404420
30-03-2020,774524834
31-03-2020,792149099
01-04-2020,799975595
02-04-2020,829262182
03-04-2020,837311638
04-04-2020,842753267
05-04-2020,829738786
06-04-2020,923427176
07-04-2020,910996902
08-04-2020,941511808
09-04-2020,938517018
10-04-2020,861179955
11-04-2020,864772500
12-04-2020,876485000
13-04-2020,858357566
14-04-2020,854917400
15-04-2020,826120877
16-04-2020,892107802
17-04-2020,896388081
18-04-2020,947715099
19-04-2020,928606735
20-04-2020,886099712
21-04-2020,899666804
22-04-2020,947879913
23-04-2020,1052777327
24-04-2020,1085502725
25-04-2020,1099521578
26-04-2020,1189500871
27-04-2020,1208224849
28-04-2020,1223633868
29-04-2020,1340309755
30-04-2020,1240505150
01-05-2020,1329014979
02-05-2020,1322649295
03-05-2020,1268581580
04-05-2020,1287640569
05-05-2020,1279700216
06-05-2020,1290301530
07-05-2020,1325023314
08-05-2020,1356072735
09-05-2020,1341363556
10-05-2020,1236120365
11-05-2020,1247295902
12-05-2020,1307273995
13-05-2020,1334525067
14-05-2020,1319441299
15-05-2020,1308347933
16-05-2020,1320505417
17-05-2020,1331182503
18-05-2020,1406595713
19-05-2020,1463556399
20-05-2020,1474606328
21-05-2020,1354588705
22-05-2020,1447594927
23-05-2020,1434331268
24-05-2020,1364837949
25-05-2020,1400348731
26-05-2020,1385289437
27-05-2020,1430724082
28-05-2020,1673830268
29-05-2020,1676453747
30-05-2020,1995286526
31-05-2020,1927728436
01-06-2020,2104444096
02-06-2020,2034136636
03-06-2020,2215176671
04-06-2020,2307510091
05-06-2020,2215260327
06-06-2020,2230397735
07-06-2020,2246692653
08-06-2020,2240876356
09-06-2020,2162490419
10-06-2020,2165703711
11-06-2020,1953868157
12-06-2020,2062614027
13-06-2020,2048967930
14-06-2020,1989844416
15-06-2020,2032340049
16-06-2020,2050139147
17-06-2020,2163490354
18-06-2020,2130520538
19-06-2020,2063866648
20-06-2020,2057020093
21-06-2020,2034638634
22-06-2020,2167757497
23-06-2020,2150645920
24-06-2020,2141134759
25-06-2020,2118006693
26-06-2020,2088710302
27-06-2020,2013977990
28-06-2020,2084324972
29-06-2020,2174495660
30-06-2020,2154965825
01-07-2020,2487802576
02-07-2020,2445594521
03-07-2020,2502949277
04-07-2020,2591469353
05-07-2020,2546315063
06-07-2020,2728084902
07-07-2020,3047824535
08-07-2020,3368126986
09-07-2020,3222557775
10-07-2020,3067594192
11-07-2020,3246433643
12-07-2020,3287118881
13-07-2020,3219003554
14-07-2020,3421411525
15-07-2020,3380098710
16-07-2020,3264792189
17-07-2020,3175704150
18-07-2020,3175481569
19-07-2020,3207480247
20-07-2020,3057429415
21-07-2020,3188120006
22-07-2020,3212941570
23-07-2020,3209066253
24-07-2020,3160191204
25-07-2020,3722550592
26-07-2020,3839996381
27-07-2020,3597922375
28-07-2020,3852716910
29-07-2020,3626663356
30-07-2020,3645046756
31-07-2020,3598615577
01-08-2020,3722421374
02-08-2020,3461382969
03-08-2020,3560687133
04-08-2020,3708035529
05-08-2020,3699659275
06-08-2020,3734743214
07-08-2020,3607887750
08-08-2020,3779666320
09-08-2020,3765758412
10-08-2020,3729737359
11-08-2020,3563301331
12-08-2020,3562335655
13-08-2020,3662064337
14-08-2020,3586695888
15-08-2020,3585803603
16-08-2020,3590147102
17-08-2020,3653631796
18-08-2020,3563078059
19-08-2020,3351728015
20-08-2020,3464940044
21-08-2020,3208744873
22-08-2020,3248030061
23-08-2020,3152604459
24-08-2020,3227620470
25-08-2020,2937332630
26-08-2020,2989007621
27-08-2020,2769641487
28-08-2020,2837784381
29-08-2020,3025992529
30-08-2020,3044806865
31-08-2020,3180947691
01-09-2020,3251530868
02-09-2020,2997504255
03-09-2020,2492979309
04-09-2020,2656099876
05-09-2020,2331449998
06-09-2020,2412763134
07-09-2020,2419859105
08-09-2020,2359641181
09-09-2020,2420254923
10-09-2020,2518960461
11-09-2020,2514641826
12-09-2020,2530438657
13-09-2020,2459337149
14-09-2020,2508929771
15-09-2020,2908901262
16-09-2020,2851444344
17-09-2020,2931310016
18-09-2020,2833753910
19-09-2020,2851669375
20-09-2020,2782473260
21-09-2020,2502302450
22-09-2020,2543566502
23-09-2020,2388284816
24-09-2020,2576629224
25-09-2020,3013095546
26-09-2020,2973219790
27-09-2020,3151289579
28-09-2020,3132013926
29-09-2020,3147982046
30-09-2020,3144283757
