Date,MarketCap
27-07-2019,4337238486
28-07-2019,4329390810
29-07-2019,4231107382
30-07-2019,4190517356
31-07-2019,4299743458
01-08-2019,4475300389
02-08-2019,4361013466
03-08-2019,4337897094
04-08-2019,4285994667
05-08-2019,4356875572
06-08-2019,4298737322
07-08-2019,4565682087
08-08-2019,4795639295
09-08-2019,4660109133
10-08-2019,4616618693
11-08-2019,4675006646
12-08-2019,4692057690
13-08-2019,4583088148
14-08-2019,4215913076
15-08-2019,4361785696
16-08-2019,4299745921
17-08-2019,4274230064
18-08-2019,4344520680
19-08-2019,4480857766
20-08-2019,4381078784
21-08-2019,4198513863
22-08-2019,4213363666
23-08-2019,4226014866
24-08-2019,4121048295
25-08-2019,4064461677
26-08-2019,4060803662
27-08-2019,3995579226
28-08-2019,3686666048
29-08-2019,3404637328
30-08-2019,3455847937
31-08-2019,3307630392
01-09-2019,3354720068
02-09-2019,3541124996
03-09-2019,3501837462
04-09-2019,3390126221
05-09-2019,3540186403
06-09-2019,3445627920
07-09-2019,3507193557
08-09-2019,3509171073
09-09-2019,3466507440
10-09-2019,3407987322
11-09-2019,3250611594
12-09-2019,3254182239
13-09-2019,3248767822
14-09-2019,3277404969
15-09-2019,3203891493
16-09-2019,3172717473
17-09-2019,3267105838
18-09-2019,3461538669
19-09-2019,3361863927
20-09-2019,3324048452
21-09-2019,3279053001
22-09-2019,3192478010
23-09-2019,3030706995
24-09-2019,2499115713
25-09-2019,2528773872
26-09-2019,2404567795
27-09-2019,2455965666
28-09-2019,2465477590
29-09-2019,2380504960
30-09-2019,2467228254
01-10-2019,2473533188
02-10-2019,2480818020
03-10-2019,2446088605
04-10-2019,2450498699
05-10-2019,2445593918
06-10-2019,2387329910
07-10-2019,2509483159
08-10-2019,2505415410
09-10-2019,2769576934
10-10-2019,2732959386
11-10-2019,2598945538
12-10-2019,2687348920
13-10-2019,2847569964
14-10-2019,2871126616
15-10-2019,2884374240
16-10-2019,2774782680
17-10-2019,2888358527
18-10-2019,2839196964
19-10-2019,2844540342
20-10-2019,2867774149
21-10-2019,2847185142
22-10-2019,2830084058
23-10-2019,2599201125
24-10-2019,2627259624
25-10-2019,2895480470
26-10-2019,2938042518
27-10-2019,3008958175
28-10-2019,3073144009
29-10-2019,3184941705
30-10-2019,3124258265
31-10-2019,3110770519
01-11-2019,3114078497
02-11-2019,3152261627
03-11-2019,3142781986
04-11-2019,3225517472
05-11-2019,3223447634
06-11-2019,3237951225
07-11-2019,3211356528
08-11-2019,3062638047
09-11-2019,3069586392
10-11-2019,3185665329
11-11-2019,3131442373
