Date,MarketCap
21-07-2019,4030144850
22-07-2019,4028586251
23-07-2019,4014962125
24-07-2019,4036055230
25-07-2019,4037152968
26-07-2019,4040171251
27-07-2019,4023148586
28-07-2019,4036568223
29-07-2019,4029661620
30-07-2019,4035591592
31-07-2019,4041560025
01-08-2019,4050895289
02-08-2019,4033499119
03-08-2019,4043681423
04-08-2019,4046865535
05-08-2019,4080179145
06-08-2019,4032665588
07-08-2019,4047815470
08-08-2019,4032631239
09-08-2019,4038339618
10-08-2019,4042064736
11-08-2019,4033923480
12-08-2019,4036397868
13-08-2019,4029041082
14-08-2019,4015336888
15-08-2019,4053746971
16-08-2019,4053428776
17-08-2019,4047320852
18-08-2019,4057444466
19-08-2019,4060897533
20-08-2019,4045850196
21-08-2019,4021552170
22-08-2019,4055957258
23-08-2019,4064927506
24-08-2019,4059783763
25-08-2019,4047319907
26-08-2019,4061567312
27-08-2019,4051946618
28-08-2019,3993337718
29-08-2019,4016076899
30-08-2019,4016648657
31-08-2019,4022874816
01-09-2019,4026198550
02-09-2019,4019029082
03-09-2019,4036034882
04-09-2019,4035748884
05-09-2019,4039613908
06-09-2019,4066603136
07-09-2019,4076795700
08-09-2019,4092580762
09-09-2019,4086341063
10-09-2019,4087401867
11-09-2019,4098035281
12-09-2019,4101324783
13-09-2019,4097467740
14-09-2019,4114222770
15-09-2019,4123580642
16-09-2019,4114723986
17-09-2019,4128114452
18-09-2019,4128128247
19-09-2019,4120322200
20-09-2019,4111952092
21-09-2019,4117713822
22-09-2019,4118866621
23-09-2019,4118512107
24-09-2019,4137451011
25-09-2019,4135771272
26-09-2019,4126247361
27-09-2019,4150539050
28-09-2019,4127056413
29-09-2019,4131364185
30-09-2019,4124922496
01-10-2019,4134317781
02-10-2019,4125482767
03-10-2019,4128369915
04-10-2019,4144365577
05-10-2019,4115980271
06-10-2019,4157697859
07-10-2019,4143061946
08-10-2019,4133186976
09-10-2019,4131538662
10-10-2019,4121340915
11-10-2019,4158787987
12-10-2019,4126426747
13-10-2019,4128347941
14-10-2019,4125276591
15-10-2019,4124681551
16-10-2019,4133212798
17-10-2019,4125325861
18-10-2019,4119297017
19-10-2019,4136188573
20-10-2019,4119901026
21-10-2019,4125208335
22-10-2019,4126489142
23-10-2019,4118105520
24-10-2019,4138558913
25-10-2019,4116967974
26-10-2019,4114596274
27-10-2019,4125469824
28-10-2019,4119771724
29-10-2019,4116816180
30-10-2019,4132087645
31-10-2019,4134412347
01-11-2019,4124890871
02-11-2019,4127588892
03-11-2019,4126314409
04-11-2019,4125883665
05-11-2019,4127530034
06-11-2019,4120504628
07-11-2019,4131592434
08-11-2019,4118305231
09-11-2019,4108822609
10-11-2019,4119110881
11-11-2019,4118061437
12-11-2019,4113788114
13-11-2019,4121088708
14-11-2019,4130975243
15-11-2019,4113666666
16-11-2019,4135759004
17-11-2019,4142844476
18-11-2019,4157375252
19-11-2019,4144883422
20-11-2019,4130393647
21-11-2019,4109731631
22-11-2019,4120554484
23-11-2019,4161983862
24-11-2019,4180011937
25-11-2019,4120837393
26-11-2019,4148191320
27-11-2019,4128694013
28-11-2019,4124805294
29-11-2019,4126616332
30-11-2019,4115041871
01-12-2019,4118235661
02-12-2019,4114951368
03-12-2019,4120924295
04-12-2019,4140656482
05-12-2019,4149419251
06-12-2019,4122124904
07-12-2019,4138492576
08-12-2019,4134238975
09-12-2019,4125515159
10-12-2019,4132097335
11-12-2019,4157024797
12-12-2019,4132023198
13-12-2019,4115239097
14-12-2019,4133054794
15-12-2019,4127007370
16-12-2019,4124418769
17-12-2019,4080682163
18-12-2019,4133220482
19-12-2019,4143245799
20-12-2019,4132042361
21-12-2019,4131700084
22-12-2019,4124011171
23-12-2019,4157901176
24-12-2019,4143319248
25-12-2019,4127192621
26-12-2019,4124425332
27-12-2019,4131884754
28-12-2019,4109307163
29-12-2019,4125339509
30-12-2019,4133411934
31-12-2019,4106723975
01-01-2020,4107371140
02-01-2020,4114474717
03-01-2020,4125267218
04-01-2020,4138741037
05-01-2020,4133500728
06-01-2020,4639019503
07-01-2020,4633564969
08-01-2020,4630671670
09-01-2020,4641371711
10-01-2020,4632826679
11-01-2020,4626484305
12-01-2020,4637604060
13-01-2020,4642166645
14-01-2020,4635105703
15-01-2020,4631431380
16-01-2020,4633460370
17-01-2020,4650379638
18-01-2020,4649919502
19-01-2020,4630413451
20-01-2020,4640395834
21-01-2020,4648951979
22-01-2020,4645128570
23-01-2020,4634979849
24-01-2020,4656155507
25-01-2020,4652175067
26-01-2020,4644708262
27-01-2020,4651188602
28-01-2020,4645895399
29-01-2020,4653027307
30-01-2020,4649109251
31-01-2020,4645374934
01-02-2020,4648011884
02-02-2020,4644893208
03-02-2020,4637320450
04-02-2020,4650469195
05-02-2020,4655543935
06-02-2020,4629443566
07-02-2020,4631927116
08-02-2020,4640205613
09-02-2020,4649204340
10-02-2020,4645339056
11-02-2020,4635044755
12-02-2020,4654247429
13-02-2020,4635769301
14-02-2020,4642896605
15-02-2020,4638318811
16-02-2020,4638989017
17-02-2020,4635284711
18-02-2020,4645888803
19-02-2020,4648512399
20-02-2020,4654409109
21-02-2020,4656933338
22-02-2020,4650857755
23-02-2020,4633159673
24-02-2020,4636796514
25-02-2020,4649118780
26-02-2020,4655096434
27-02-2020,4635002129
28-02-2020,4628852894
29-02-2020,4671931514
01-03-2020,4644680725
02-03-2020,4619155547
03-03-2020,4653959468
04-03-2020,4645253483
05-03-2020,4654076714
06-03-2020,4635080377
07-03-2020,4643212805
08-03-2020,4687746177
09-03-2020,4637946745
10-03-2020,4650355068
11-03-2020,4636825895
12-03-2020,4891126961
13-03-2020,4640645554
14-03-2020,4649890998
15-03-2020,4651590222
16-03-2020,4628458993
17-03-2020,4531625713
18-03-2020,4522818938
19-03-2020,4657190926
20-03-2020,4631022300
21-03-2020,4646775524
22-03-2020,4637871717
23-03-2020,4627566696
24-03-2020,4644563734
25-03-2020,4635839581
26-03-2020,4635323589
27-03-2020,4704194842
28-03-2020,4640992199
29-03-2020,4651479473
30-03-2020,4672701419
31-03-2020,6184759500
01-04-2020,6195358201
02-04-2020,6170513908
03-04-2020,6176647943
04-04-2020,6191457723
05-04-2020,6183665131
06-04-2020,6315440480
07-04-2020,6352309306
08-04-2020,6355457832
09-04-2020,6383075354
10-04-2020,6366075638
11-04-2020,6349047070
12-04-2020,6412993320
13-04-2020,6363112437
14-04-2020,6340713383
15-04-2020,6358033898
16-04-2020,6378329269
17-04-2020,6403916828
18-04-2020,6365977429
19-04-2020,6410036078
20-04-2020,6391590599
21-04-2020,6402099231
22-04-2020,6366825027
23-04-2020,6346351412
24-04-2020,6411491023
25-04-2020,6390799911
26-04-2020,6363019032
27-04-2020,6387052315
28-04-2020,6410789504
29-04-2020,6412700243
30-04-2020,6393551732
01-05-2020,6412791086
02-05-2020,6383156258
03-05-2020,6383346956
04-05-2020,6399889751
05-05-2020,6366478087
06-05-2020,6475090416
07-05-2020,6379446479
08-05-2020,6384977966
09-05-2020,6391680873
10-05-2020,6367741249
11-05-2020,6350624152
12-05-2020,6365704844
13-05-2020,6362506770
14-05-2020,8788042863
15-05-2020,8833010950
16-05-2020,8799772955
17-05-2020,8812055307
18-05-2020,8809951434
19-05-2020,8763040004
20-05-2020,8788814168
21-05-2020,8815678128
22-05-2020,8818190632
23-05-2020,8846790751
24-05-2020,8807651948
25-05-2020,8826217018
26-05-2020,8780541726
27-05-2020,8838137762
28-05-2020,8808209446
29-05-2020,8827585611
30-05-2020,8801618923
31-05-2020,8780766210
01-06-2020,8807934628
02-06-2020,9165240437
03-06-2020,9188046841
04-06-2020,9211044466
05-06-2020,9215795902
06-06-2020,9181588927
07-06-2020,9215681004
08-06-2020,9207629723
09-06-2020,9219861825
10-06-2020,9201188636
11-06-2020,9193510455
12-06-2020,9216616643
13-06-2020,9207088207
14-06-2020,9238040026
15-06-2020,9208004587
16-06-2020,9191048183
17-06-2020,9191412080
18-06-2020,9206533321
19-06-2020,9131294353
20-06-2020,9177740881
21-06-2020,9200517082
22-06-2020,9168930430
23-06-2020,9215902574
24-06-2020,9190776522
25-06-2020,9188929329
26-06-2020,9178402109
27-06-2020,9225029698
28-06-2020,9211095727
29-06-2020,9206224847
30-06-2020,9187111584
01-07-2020,9202338339
02-07-2020,9332410549
03-07-2020,9183592661
04-07-2020,9197892701
05-07-2020,9177873626
06-07-2020,9190162858
07-07-2020,9180705693
08-07-2020,9186701141
09-07-2020,9216243182
10-07-2020,9187858531
11-07-2020,9197655630
12-07-2020,9175440524
13-07-2020,9183872308
14-07-2020,9179226233
15-07-2020,9182879622
16-07-2020,9187808440
17-07-2020,9184467101
18-07-2020,9176920912
19-07-2020,9172850235
20-07-2020,9193521415
21-07-2020,9177832940
22-07-2020,10006992588
23-07-2020,9980086463
24-07-2020,9988158017
25-07-2020,9978842678
26-07-2020,9986931176
27-07-2020,10009189490
28-07-2020,10006755306
29-07-2020,10023620102
30-07-2020,10016847397
31-07-2020,9999635295
01-08-2020,9968353299
02-08-2020,9976732914
03-08-2020,10012354747
04-08-2020,10002214392
05-08-2020,10029107935
06-08-2020,9999969021
07-08-2020,10026680975
08-08-2020,9999861495
09-08-2020,10029916688
10-08-2020,10008812770
11-08-2020,10035122064
12-08-2020,10136107644
13-08-2020,10200284776
14-08-2020,10008456537
15-08-2020,10008541472
16-08-2020,10017025333
17-08-2020,9999327477
18-08-2020,10025419674
19-08-2020,10022295991
20-08-2020,10002309329
21-08-2020,10043702397
22-08-2020,10007777120
23-08-2020,10021671716
24-08-2020,10017974470
25-08-2020,10021867398
26-08-2020,10016747023
27-08-2020,10020277863
28-08-2020,10018578135
29-08-2020,10026455823
30-08-2020,10009950000
31-08-2020,13368167896
01-09-2020,13483837146
02-09-2020,13648663243
03-09-2020,13827028754
04-09-2020,13982320499
05-09-2020,14092690948
06-09-2020,14167651779
07-09-2020,14153158068
08-09-2020,14214715952
09-09-2020,14362185113
10-09-2020,14452950931
11-09-2020,14594441178
12-09-2020,14702420809
13-09-2020,14697754458
14-09-2020,14728290333
15-09-2020,14945264816
16-09-2020,14999924553
17-09-2020,15073198578
18-09-2020,15103276766
19-09-2020,15228650868
20-09-2020,15238740760
21-09-2020,15243875313
22-09-2020,15233945625
23-09-2020,15218786102
24-09-2020,15239941762
25-09-2020,15242978802
26-09-2020,15300612699
27-09-2020,15362440715
28-09-2020,15405393593
29-09-2020,15473744248
30-09-2020,15522531378
