02/10/2014,43,1
03/10/2014,25,1
04/10/2014,30,1
05/10/2014,43,1
06/10/2014,39,1
07/10/2014,45,1
08/10/2014,34,1
09/10/2014,42,1
10/10/2014,28,1
11/10/2014,32,1
12/10/2014,38,1
13/10/2014,28,1
14/10/2014,36,1
15/10/2014,28,1
16/10/2014,38,1
17/10/2014,29,1
18/10/2014,27,1
19/10/2014,40,1
20/10/2014,41,1
21/10/2014,39,1
22/10/2014,35,1
23/10/2014,27,1
24/10/2014,38,1
25/10/2014,26,1
26/10/2014,33,1
27/10/2014,30,1
28/10/2014,31,1
29/10/2014,32,1
30/10/2014,19,1
31/10/2014,27,1
01/11/2014,32,1
02/11/2014,22,1
03/11/2014,28,1
04/11/2014,34,1
05/11/2014,21,1
06/11/2014,38,1
07/11/2014,47,1
08/11/2014,28,1
09/11/2014,29,1
10/11/2014,33,1
11/11/2014,25,1
12/11/2014,25,1
13/11/2014,39,1
14/11/2014,43,1
15/11/2014,39,1
16/11/2014,38,1
17/11/2014,30,1
18/11/2014,29,1
19/11/2014,36,1
20/11/2014,37,1
21/11/2014,31,1
22/11/2014,34,1
23/11/2014,24,1
24/11/2014,32,1
25/11/2014,15,1
26/11/2014,30,1
27/11/2014,39,1
28/11/2014,29,1
29/11/2014,32,1
30/11/2014,24,1
01/12/2014,44,1
02/12/2014,23,1
03/12/2014,37,1
04/12/2014,39,1
05/12/2014,28,1
06/12/2014,32,1
07/12/2014,32,1
08/12/2014,35,1
09/12/2014,28,1
10/12/2014,36,1
11/12/2014,41,1
12/12/2014,29,1
13/12/2014,19,1
14/12/2014,21,1
15/12/2014,34,1
16/12/2014,34,1
17/12/2014,31,1
18/12/2014,29,1
19/12/2014,24,1
20/12/2014,24,1
21/12/2014,32,1
22/12/2014,25,1
23/12/2014,31,1
24/12/2014,35,1
25/12/2014,33,1
26/12/2014,18,1
27/12/2014,31,1
28/12/2014,25,1
29/12/2014,26,1
30/12/2014,14,1
31/12/2014,31,1
01/01/2015,22,1
02/01/2015,38,1
03/01/2015,49,1
04/01/2015,34,1
05/01/2015,27,1
06/01/2015,26,1
07/01/2015,31,1
08/01/2015,36,1
09/01/2015,31,1
10/01/2015,49,1
11/01/2015,32,1
12/01/2015,38,1
13/01/2015,35,1
14/01/2015,43,1
15/01/2015,34,1
16/01/2015,39,1
17/01/2015,34,1
18/01/2015,37,1
19/01/2015,29,1
20/01/2015,18,1
21/01/2015,30,1
22/01/2015,29,1
23/01/2015,27,1
24/01/2015,34,1
25/01/2015,56,1
26/01/2015,37,1
27/01/2015,29,1
28/01/2015,38,1
29/01/2015,29,1
30/01/2015,14,1
31/01/2015,32,1
01/02/2015,27,1
02/02/2015,35,1
03/02/2015,25,1
04/02/2015,22,1
05/02/2015,21,1
06/02/2015,32,1
07/02/2015,25,1
08/02/2015,29,1
09/02/2015,20,1
10/02/2015,35,1
11/02/2015,34,1
12/02/2015,26,1
13/02/2015,22,1
14/02/2015,26,1
15/02/2015,25,1
16/02/2015,24,1
17/02/2015,28,1
18/02/2015,18,1
19/02/2015,25,1
20/02/2015,17,1
21/02/2015,24,1
22/02/2015,28,1
23/02/2015,23,1
24/02/2015,16,1
25/02/2015,21,1
26/02/2015,29,1
27/02/2015,18,1
28/02/2015,36,1
01/03/2015,27,1
02/03/2015,29,1
03/03/2015,22,1
04/03/2015,35,1
05/03/2015,24,1
06/03/2015,44,1
07/03/2015,44,1
08/03/2015,44,1
09/03/2015,52,1
10/03/2015,39,1
11/03/2015,44,1
12/03/2015,35,1
13/03/2015,26,1
14/03/2015,28,1
15/03/2015,44,1
16/03/2015,28,1
17/03/2015,20,1
18/03/2015,37,1
19/03/2015,31,1
20/03/2015,25,1
21/03/2015,33,1
22/03/2015,24,1
23/03/2015,32,1
24/03/2015,21,1
25/03/2015,24,1
26/03/2015,23,1
27/03/2015,21,1
28/03/2015,20,1
29/03/2015,27,1
30/03/2015,21,1
31/03/2015,19,1
01/04/2015,25,1
02/04/2015,26,1
03/04/2015,20,1
04/04/2015,20,1
05/04/2015,21,1
06/04/2015,22,1
07/04/2015,34,1
08/04/2015,24,1
09/04/2015,20,1
10/04/2015,13,1
11/04/2015,21,1
12/04/2015,28,1
13/04/2015,21,1
14/04/2015,28,1
15/04/2015,16,1
16/04/2015,25,1
17/04/2015,15,1
18/04/2015,31,1
19/04/2015,16,1
20/04/2015,22,1
21/04/2015,25,1
22/04/2015,17,1
23/04/2015,18,1
24/04/2015,17,1
25/04/2015,23,1
26/04/2015,22,1
27/04/2015,23,1
28/04/2015,21,1
29/04/2015,27,1
30/04/2015,27,1
01/05/2015,17,1
02/05/2015,19,1
03/05/2015,17,1
04/05/2015,12,1
05/05/2015,26,1
06/05/2015,23,1
07/05/2015,15,1
08/05/2015,11,1
09/05/2015,12,1
10/05/2015,21,1
11/05/2015,17,1
12/05/2015,16,1
13/05/2015,17,1
14/05/2015,19,1
15/05/2015,18,1
16/05/2015,19,1
17/05/2015,22,1
18/05/2015,22,1
19/05/2015,22,1
20/05/2015,18,1
21/05/2015,16,1
22/05/2015,29,1
23/05/2015,25,1
24/05/2015,33,1
25/05/2015,19,1
26/05/2015,25,1
27/05/2015,17,1
28/05/2015,20,1
29/05/2015,23,1
30/05/2015,22,1
31/05/2015,25,1
01/06/2015,26,1
02/06/2015,17,1
03/06/2015,25,1
04/06/2015,19,1
05/06/2015,17,1
06/06/2015,27,1
07/06/2015,16,1
08/06/2015,15,1
09/06/2015,16,1
10/06/2015,23,1
11/06/2015,20,1
12/06/2015,25,1
13/06/2015,18,1
14/06/2015,26,1
15/06/2015,16,1
16/06/2015,32,1
17/06/2015,27,1
18/06/2015,21,1
19/06/2015,38,1
20/06/2015,34,1
21/06/2015,16,1
22/06/2015,26,1
23/06/2015,18,1
24/06/2015,21,1
25/06/2015,29,1
26/06/2015,29,1
27/06/2015,29,1
28/06/2015,21,1
29/06/2015,32,1
30/06/2015,52,1
01/07/2015,27,1
02/07/2015,38,1
03/07/2015,40,1
04/07/2015,28,1
05/07/2015,52,1
06/07/2015,70,1
07/07/2015,35,1
08/07/2015,63,1
09/07/2015,72,1
10/07/2015,100,1
11/07/2015,56,1
12/07/2015,52,1
13/07/2015,28,1
14/07/2015,42,1
15/07/2015,35,1
16/07/2015,38,1
17/07/2015,43,1
18/07/2015,35,1
19/07/2015,40,1
20/07/2015,20,1
21/07/2015,26,1
22/07/2015,33,1
23/07/2015,31,1
24/07/2015,30,1
25/07/2015,34,1
26/07/2015,42,1
27/07/2015,33,1
28/07/2015,41,1
29/07/2015,14,1
30/07/2015,38,1
31/07/2015,29,1
01/08/2015,28,1
02/08/2015,37,1
03/08/2015,21,1
04/08/2015,23,1
05/08/2015,25,1
06/08/2015,28,1
07/08/2015,29,1
08/08/2015,27,1
09/08/2015,22,1
10/08/2015,20,1
11/08/2015,16,1
12/08/2015,25,1
13/08/2015,29,1
14/08/2015,22,1
15/08/2015,27,1
16/08/2015,23,1
17/08/2015,31,1
18/08/2015,27,1
19/08/2015,28,1
20/08/2015,21,1
21/08/2015,40,1
22/08/2015,28,1
23/08/2015,27,1
24/08/2015,36,1
25/08/2015,43,1
26/08/2015,23,1
27/08/2015,33,1
28/08/2015,31,1
29/08/2015,25,1
30/08/2015,23,1
31/08/2015,17,1
01/09/2015,34,1
02/09/2015,23,1
03/09/2015,27,1
04/09/2015,36,1
05/09/2015,27,1
06/09/2015,41,1
07/09/2015,32,1
08/09/2015,24,1
09/09/2015,40,1
10/09/2015,33,1
11/09/2015,40,1
12/09/2015,40,1
13/09/2015,40,1
14/09/2015,30,1
15/09/2015,28,1
16/09/2015,20,1
17/09/2015,24,1
18/09/2015,32,1
19/09/2015,36,1
20/09/2015,23,1
21/09/2015,38,1
22/09/2015,38,1
23/09/2015,48,1
24/09/2015,47,1
25/09/2015,47,1
26/09/2015,29,1
27/09/2015,28,1
28/09/2015,16,1
29/09/2015,47,1
30/09/2015,38,1
01/10/2015,46,1
02/10/2015,40,1
03/10/2015,24,1
04/10/2015,42,1
05/10/2015,24,1
06/10/2015,34,1
07/10/2015,34,1
08/10/2015,24,1
09/10/2015,23,1
10/10/2015,28,1
11/10/2015,28,1
12/10/2015,24,1
13/10/2015,33,1
14/10/2015,18,1
15/10/2015,34,1
16/10/2015,47,1
17/10/2015,23,1
18/10/2015,32,1
19/10/2015,43,1
20/10/2015,31,1
21/10/2015,25,1
22/10/2015,28,1
23/10/2015,29,1
24/10/2015,33,1
25/10/2015,47,1
26/10/2015,41,1
27/10/2015,17,1
28/10/2015,29,1
29/10/2015,36,1
30/10/2015,46,1
31/10/2015,43,1
01/11/2015,42,1
02/11/2015,57,1
03/11/2015,52,1
04/11/2015,100,1
05/11/2015,57,1
06/11/2015,64,1
07/11/2015,30,1
08/11/2015,48,1
09/11/2015,43,1
10/11/2015,37,1
11/11/2015,70,1
12/11/2015,69,1
13/11/2015,31,1
14/11/2015,23,1
15/11/2015,32,1
16/11/2015,23,1
17/11/2015,21,1
18/11/2015,33,1
19/11/2015,42,1
20/11/2015,31,1
21/11/2015,34,1
22/11/2015,34,1
23/11/2015,31,1
